session,sestype,sess_code,group_nb,part,dec,g_memb_1,g_memb_2,g_memb_3,g_memb_4,g_memb_5,sess_sub1,sess_sub2,sess_sub3,sess_sub4,sess_sub5,male_1,male_2,male_3,male_4,male_5,age_1,age_2,age_3,age_4,age_5,econ_1,econ_2,econ_3,econ_4,econ_5,ind1,ind2,ind3,ind4,ind5,s1,s2,s3,s4,s5,gr,1st,2nd,3rd,4th,5th,1sti,2ndi,3rdi,4thi,5thi,gri,1st_male,2nd_male,3rd_male,4th_male,5th_male,1st_female,2nd_female,3rd_female,4th_female,5th_female,1st_econ,2nd_econ,3rd_econ,4th_econ,5th_econ,1st_age,2nd_age,3rd_age,4th_age,5th_age
2,IMPERSONAL,080208OD,1,2,1,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.6,19.6,19.6,19.6,19.6
2,IMPERSONAL,080208OD,1,2,2,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.6,19.6,19.6,19.6,19.6
2,IMPERSONAL,080208OD,1,2,3,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.6,19.6,19.6,19.6,19.6
2,IMPERSONAL,080208OD,1,2,4,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.6,19.6,19.6,19.6,19.6
2,IMPERSONAL,080208OD,1,2,5,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,0,0.75,0.75,0.75,0.75,1,0,0,0,0,0,19.75,19.75,19.75,19.75,19
2,IMPERSONAL,080208OD,1,2,6,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,0,0.75,0.75,0.75,0.75,1,0,0,0,0,0,19.75,19.75,19.75,19.75,19
2,IMPERSONAL,080208OD,1,2,7,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.666666667,0.666666667,1,1,0,0,0,0,0,19,19,19,20.5,20.5
2,IMPERSONAL,080208OD,1,2,8,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0,0,0,0,21,19.25,19.25,19.25,19.25
2,IMPERSONAL,080208OD,1,2,9,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.6,19.6,19.6,19.6,19.6
2,IMPERSONAL,080208OD,1,2,10,26,22,18,14,10,2_26,2_22,2_18,2_14,2_10,0,0,0,1,0,22,18,19,18,21,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,19.6,19.6,19.6,19.6,19.6
2,IMPERSONAL,080208OD,2,2,1,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,2,2,2,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,2,2,3,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,2,2,4,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,2,2,5,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,20.75,20.75,20.75,20.75,19
2,IMPERSONAL,080208OD,2,2,6,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0.333333333,0.333333333,0.333333333,1,1,0.666666667,0.666666667,0.666666667,0,0,0.333333333,0.333333333,0.333333333,1,1,20.66666667,20.66666667,20.66666667,20,20
2,IMPERSONAL,080208OD,2,2,7,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,20.5,20.5,20.33333333,20.33333333,20.33333333
2,IMPERSONAL,080208OD,2,2,8,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,2,2,9,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,2,2,10,1,27,23,19,15,2_1,2_27,2_23,2_19,2_15,1,1,0,0,1,21,19,21,20,21,1,1,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,20.4,20.4,20.4,20.4,20.4
2,IMPERSONAL,080208OD,3,2,1,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,3,2,2,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,3,2,3,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,3,2,4,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,3,2,5,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,1,0,0,0,0,0,22.75,22.75,22.75,22.75,25
2,IMPERSONAL,080208OD,3,2,6,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,24.33333333,24.33333333,24.33333333,21.5,21.5
2,IMPERSONAL,080208OD,3,2,7,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0,34,20.5,20.5,20.5,20.5
2,IMPERSONAL,080208OD,3,2,8,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,3,2,9,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,3,2,10,6,2,28,24,20,2_6,2_2,2_28,2_24,2_20,0,1,1,0,1,25,20,19,18,34,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,23.2,23.2,23.2,23.2,23.2
2,IMPERSONAL,080208OD,4,2,1,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22,22,22,22,22
2,IMPERSONAL,080208OD,4,2,2,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22,22,22,22,22
2,IMPERSONAL,080208OD,4,2,3,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22,22,22,22,22
2,IMPERSONAL,080208OD,4,2,4,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22,22,22,22,22
2,IMPERSONAL,080208OD,4,2,5,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.25,0.25,0.25,0.25,0,22,22,22,22,22
2,IMPERSONAL,080208OD,4,2,6,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0,23.33333333,23.33333333,23.33333333,20,20
2,IMPERSONAL,080208OD,4,2,7,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.666666667,0.666666667,0.666666667,1,1,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0.333333333,20.5,20.5,23,23,23
2,IMPERSONAL,080208OD,4,2,8,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,20,22.5,22.5,22.5,22.5
2,IMPERSONAL,080208OD,4,2,9,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22,22,22,22,22
2,IMPERSONAL,080208OD,4,2,10,11,7,3,29,25,2_11,2_7,2_3,2_29,2_25,0,0,1,1,0,21,20,18,29,22,0,0,0,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22,22,22,22,22
2,IMPERSONAL,080208OD,5,2,1,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,5,2,2,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,5,2,3,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,5,2,4,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,5,2,5,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.5,0.5,1,1,1,0.5,0.5,0,0,0,0.5,0.5,18.33333333,18.33333333,18.33333333,18,18
2,IMPERSONAL,080208OD,5,2,6,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0.333333333,0.333333333,0.333333333,1,1,0.666666667,0.666666667,0.666666667,0,0,0.333333333,0.333333333,0.333333333,18,18,18.33333333,18.33333333,18.33333333
2,IMPERSONAL,080208OD,5,2,7,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,18,18.25,18.25,18.25,18.25
2,IMPERSONAL,080208OD,5,2,8,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,5,2,9,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,5,2,10,16,12,8,4,30,2_16,2_12,2_8,2_4,2_30,0,0,1,0,0,18,18,18,18,19,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,18.2,18.2,18.2,18.2,18.2
2,IMPERSONAL,080208OD,6,2,1,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,6,2,2,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,6,2,3,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,6,2,4,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,6,2,5,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,1,0,0,0,0,0,18.75,18.75,18.75,18.75,21
2,IMPERSONAL,080208OD,6,2,6,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,1,0,0,0,0,0,18.75,18.75,18.75,18.75,21
2,IMPERSONAL,080208OD,6,2,7,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.666666667,0.666666667,0,0,0,0,0,19,19,19.33333333,19.33333333,19.33333333
2,IMPERSONAL,080208OD,6,2,8,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,6,2,9,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,6,2,10,21,17,13,9,5,2_21,2_17,2_13,2_9,2_5,0,1,1,0,1,19,18,18,21,20,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,19.2,19.2,19.2,19.2,19.2
2,IMPERSONAL,080208OD,1,3,1,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
2,IMPERSONAL,080208OD,1,3,2,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
2,IMPERSONAL,080208OD,1,3,3,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
2,IMPERSONAL,080208OD,1,3,4,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
2,IMPERSONAL,080208OD,1,3,5,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
2,IMPERSONAL,080208OD,1,3,6,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0,19.33333333,19.33333333,19.33333333,18,18
2,IMPERSONAL,080208OD,1,3,7,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0,0.75,0.75,0.75,0.75,1,0,0,0,0,21,18.25,18.25,18.25,18.25
2,IMPERSONAL,080208OD,1,3,8,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
2,IMPERSONAL,080208OD,1,3,9,21,12,3,24,15,2_21,2_12,2_3,2_24,2_15,0,0,1,0,1,19,18,18,18,21,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,18.8,18.8,18.8,18.8,18.8
